DEPTH,GR7-3,GR7-8,GRA-53
5118.30,50.66,99.46,36.64
5118.80,49.28,99.63,34.51
5119.30,48.38,100.67,34.51
5119.80,50.09,102.85,33.92
5120.30,49.25,102.36,33.92
5120.80,48.34,101.87,33.92
5121.30,43.59,101.37,34.56
5121.80,41.00,100.61,34.56
5122.30,45.34,99.81,34.56
5122.80,45.88,99.03,34.56
5123.30,49.06,98.36,35.84
5123.80,47.56,97.75,35.84
5124.30,50.94,97.61,35.84
5124.80,49.44,97.65,36.56
5125.30,49.97,98.27,36.56
5125.80,48.16,101.37,36.56
5126.30,49.03,103.58,36.04
5126.80,52.50,105.66,34.77
5127.30,55.50,107.75,34.77
5127.80,53.00,109.74,34.77
5128.30,47.00,111.42,34.77
5128.80,45.84,109.53,
5129.30,50.53,107.67,36.84
5129.80,55.19,106.95,36.96
5130.30,56.44,107.22,36.96
5130.80,52.09,108.21,36.96
5131.30,49.94,108.53,36.21
5131.80,46.88,107.94,36.21
5132.30,47.53,107.34,36.21
5132.80,47.88,106.73,36.21
5133.30,47.66,105.64,36.64
5133.80,48.03,104.41,36.64
5134.30,51.19,103.98,36.32
5134.80,53.16,103.86,34.56
5135.30,58.34,104.40,34.56
5135.80,58.66,106.09,34.56
5136.30,55.66,107.17,35.04
5136.80,49.91,106.76,35.36
5137.30,49.41,106.35,35.36
5137.80,52.34,105.88,37.92
5138.30,57.94,105.82,37.92
5138.80,57.44,106.80,37.92
5139.30,52.34,107.02,35.44
5139.80,52.91,106.54,35.52
5140.30,52.31,104.70,35.52
5140.80,56.97,104.33,35.52
5141.30,58.28,104.34,35.63
5141.80,52.66,104.37,37.12
5142.30,51.44,104.58,37.12
5142.80,44.41,104.90,34.93
5143.30,49.16,106.23,34.93
5143.80,50.53,107.65,34.93
5144.30,54.16,107.67,34.88
5144.80,57.19,108.19,34.72
5145.30,60.19,109.06,34.72
5145.80,60.00,109.24,34.72
5146.30,57.00,109.52,34.51
5146.80,53.97,109.96,34.51
5147.30,54.34,110.35,36.72
5147.80,55.66,110.37,38.28
5148.30,54.75,110.71,38.28
5148.80,54.34,112.93,38.28
5149.30,51.47,114.19,38.28
5149.80,52.47,114.30,35.01
5150.30,52.19,114.15,35.01
5150.80,52.44,115.01,35.01
5151.30,52.72,116.28,36.64
5151.80,49.16,116.29,36.64
5152.30,49.97,115.90,37.28
5152.80,47.38,115.34,36.96
5153.30,50.03,114.68,36.96
5153.80,48.75,113.06,36.96
5154.30,49.78,112.65,38.56
5154.80,49.38,112.00,38.61
5155.30,48.59,112.01,38.61
5155.80,48.94,112.56,36.83
5156.30,52.38,112.05,36.83
5156.80,55.63,112.03,36.83
5157.30,56.88,112.82,38.24
5157.80,51.59,113.75,36.27
5158.30,51.25,115.41,36.27
5158.80,50.75,117.38,36.27
5159.30,55.88,118.23,37.17
5159.80,58.59,117.05,38.40
5160.30,59.28,115.68,38.40
5160.80,57.28,114.38,38.40
5161.30,55.91,113.80,38.40
5161.80,59.72,112.65,
5162.30,62.66,112.56,33.84
5162.80,63.94,113.28,33.84
5163.30,60.16,113.57,33.84
5163.80,58.44,115.05,33.84
5164.30,55.31,115.72,38.08
5164.80,51.47,114.56,38.08
5165.30,51.56,113.61,35.52
5165.80,54.28,112.36,35.52
5166.30,58.47,111.09,35.52
5166.80,58.75,110.27,35.52
5167.30,54.28,110.17,
5167.80,56.00,109.63,
5168.30,52.19,109.08,
5168.80,53.94,109.24,
5169.30,52.06,109.98,43.20
5169.80,56.41,112.38,43.20
5170.30,59.81,113.62,38.76
5170.80,66.19,113.53,31.04
5171.30,67.06,114.15,31.04
5171.80,59.81,114.15,31.04
5172.30,57.91,114.33,37.01
5172.80,54.38,114.49,37.76
5173.30,59.09,113.82,37.76
5173.80,56.53,113.04,38.24
5174.30,60.72,110.69,38.24
5174.80,61.63,110.87,38.24
5175.30,61.19,110.32,37.56
5175.80,59.50,108.43,37.56
5176.30,57.88,106.71,37.56
5176.80,55.84,108.01,37.56
5177.30,54.22,109.55,43.95
5177.80,54.16,109.55,38.40
5178.30,53.22,109.74,38.40
5178.80,57.09,111.31,37.60
5179.30,58.69,114.37,37.60
5179.80,61.56,116.28,37.60
5180.30,56.25,116.72,33.44
5180.80,51.75,116.24,37.87
5181.30,51.34,114.39,37.87
5181.80,51.53,114.07,37.87
5182.30,57.63,113.54,37.81
5182.80,59.28,110.54,37.12
5183.30,60.53,110.12,37.12
5183.80,59.94,110.89,39.52
5184.30,60.91,112.50,39.52
5184.80,59.97,110.07,39.52
5185.30,57.69,109.09,38.08
5185.80,54.72,109.66,38.08
5186.30,54.00,110.31,38.08
5186.80,54.22,109.60,38.08
5187.30,52.09,109.10,40.24
5187.80,53.28,109.13,40.24
5188.30,52.31,109.77,40.24
5188.80,58.75,108.51,40.24
5189.30,59.56,107.56,38.48
5189.80,66.00,107.29,38.48
5190.30,63.81,107.49,38.56
5190.80,63.34,107.76,36.32
5191.30,61.72,107.25,36.32
5191.80,61.06,107.01,36.32
5192.30,62.50,106.38,36.32
5192.80,65.56,106.04,37.12
5193.30,62.81,105.61,37.12
5193.80,60.50,104.76,37.12
5194.30,52.09,103.46,37.97
5194.80,57.66,106.91,37.97
5195.30,59.81,105.46,36.75
5195.80,62.06,101.76,40.00
5196.30,56.50,97.94,40.00
5196.80,54.91,98.98,40.00
5197.30,57.19,100.02,37.92
5197.80,57.75,100.08,38.45
5198.30,57.22,100.13,38.45
5198.80,51.88,100.19,38.45
5199.30,52.13,100.25,37.12
5199.80,52.44,100.30,38.14
5200.30,55.03,100.36,38.14
5200.80,54.63,100.42,38.32
5201.30,55.97,100.57,38.32
5201.80,58.13,101.56,38.32
5202.30,61.22,102.55,38.80
5202.80,59.22,103.55,39.36
5203.30,57.19,104.55,39.36
5203.80,58.00,105.63,39.36
5204.30,57.03,106.37,40.11
5204.80,54.75,106.76,37.68
5205.30,48.00,107.92,37.68
5205.80,48.50,109.20,40.00
5206.30,48.03,108.76,40.00
5206.80,50.09,107.51,40.00
5207.30,50.53,106.76,38.56
5207.80,49.34,106.27,41.41
5208.30,46.94,106.23,41.41
5208.80,44.25,108.03,41.41
5209.30,48.06,108.46,38.51
5209.80,51.38,107.00,43.52
5210.30,50.03,108.74,43.52
5210.80,47.91,109.50,43.52
5211.30,45.16,109.52,39.28
5211.80,52.09,109.67,39.28
5212.30,51.53,109.89,39.28
5212.80,53.78,110.53,39.92
5213.30,49.25,111.22,39.92
5213.80,47.66,111.92,39.92
5214.30,45.88,112.44,40.48
5214.80,46.59,111.81,37.97
5215.30,46.56,111.18,37.97
5215.80,47.47,110.36,37.97
5216.30,48.69,109.44,37.44
5216.80,49.13,108.93,37.44
5217.30,47.72,108.55,37.12
5217.80,49.56,109.94,38.80
5218.30,49.34,111.71,38.80
5218.80,53.47,112.63,38.80
5219.30,56.09,113.34,38.29
5219.80,60.66,112.85,37.76
5220.30,57.13,112.20,37.76
5220.80,52.31,112.34,37.76
5221.30,51.41,110.52,37.04
5221.80,53.84,107.88,35.04
5222.30,52.91,108.19,35.04
5222.80,50.28,109.09,36.15
5223.30,49.88,108.04,36.15
5223.80,52.75,106.61,36.15
5224.30,56.31,106.75,36.15
5224.80,55.88,108.13,
5225.30,47.00,108.62,
5225.80,44.38,108.23,
5226.30,44.09,107.29,
5226.80,50.88,106.63,
5227.30,54.72,107.76,
5227.80,52.94,108.90,
5228.30,53.44,110.03,
5228.80,49.28,110.99,
5229.30,54.56,111.51,36.96
5229.80,53.78,111.62,36.96
5230.30,56.22,111.73,36.96
5230.80,53.09,111.79,36.96
5231.30,53.50,110.64,36.96
5231.80,55.22,109.32,35.04
5232.30,55.16,109.33,35.04
5232.80,57.78,109.35,35.04
5233.30,53.06,109.25,47.92
5233.80,54.91,108.85,47.92
5234.30,56.84,107.39,37.20
5234.80,58.19,107.03,37.76
5235.30,57.31,106.96,37.76
5235.80,56.25,106.57,37.76
5236.30,57.81,106.97,39.36
5236.80,57.78,108.45,39.04
5237.30,56.84,110.16,39.04
5237.80,57.84,110.29,39.04
5238.30,55.66,109.81,37.28
5238.80,54.38,109.13,37.28
5239.30,54.00,108.55,36.32
5239.80,55.88,107.98,38.24
5240.30,56.00,107.57,38.24
5240.80,56.94,108.54,38.24
5241.30,57.53,110.93,38.45
5241.80,58.72,113.32,38.45
5242.30,60.25,115.15,38.45
5242.80,60.81,112.10,38.45
5243.30,60.75,109.05,36.00
5243.80,58.09,106.42,38.50
5244.30,57.19,109.14,38.50
5244.80,61.59,109.35,37.71
5245.30,62.69,110.76,37.71
5245.80,62.84,113.52,37.71
5246.30,56.88,114.86,38.16
5246.80,56.72,116.20,37.36
5247.30,55.78,117.54,37.36
5247.80,53.16,118.88,37.36
5248.30,51.97,118.86,37.36
5248.80,53.78,117.56,37.36
5249.30,53.69,116.27,38.88
5249.80,52.72,114.98,38.88
5250.30,49.72,113.68,38.88
5250.80,53.00,112.39,38.88
5251.30,53.00,111.10,37.28
5251.80,54.16,109.73,37.28
5252.30,53.91,108.01,37.28
5252.80,53.50,106.57,37.28
5253.30,53.47,105.71,37.44
5253.80,53.03,104.85,37.44
5254.30,53.84,103.99,36.64
5254.80,51.69,103.12,39.84
5255.30,53.47,102.23,39.84
5255.80,53.69,101.38,39.84
5256.30,55.13,101.44,39.68
5256.80,53.78,101.73,39.68
5257.30,49.22,102.06,39.68
5257.80,52.94,102.41,39.68
5258.30,49.69,102.77,36.80
5258.80,54.78,103.12,36.80
5259.30,47.94,103.24,38.72
5259.80,54.81,103.26,37.12
5260.30,55.34,103.26,37.12
5260.80,58.16,102.70,37.12
5261.30,56.06,101.89,39.52
5261.80,55.75,102.62,35.04
5262.30,58.28,104.66,35.04
5262.80,58.63,102.32,35.04
5263.30,63.31,98.30,35.68
5263.80,60.59,94.46,35.68
5264.30,63.47,94.65,39.84
5264.80,59.53,95.37,39.52
5265.30,62.47,95.87,39.52
5265.80,57.38,96.24,39.52
5266.30,56.25,96.71,39.52
5266.80,56.84,97.84,35.04
5267.30,59.91,98.88,35.04
5267.80,56.72,98.07,35.04
5268.30,57.00,96.80,38.24
5268.80,54.47,96.75,38.24
5269.30,60.13,100.66,38.24
5269.80,57.59,101.55,37.71
5270.30,56.69,102.45,37.71
5270.80,56.56,103.34,37.71
5271.30,58.84,104.24,38.16
5271.80,58.94,104.75,38.24
5272.30,56.63,103.61,38.24
5272.80,54.31,103.41,38.24
5273.30,54.56,103.37,39.68
5273.80,52.25,101.18,39.68
5274.30,51.88,99.82,39.36
5274.80,48.91,100.26,40.00
5275.30,49.81,100.68,40.00
5275.80,52.81,101.05,40.00
5276.30,52.72,99.75,40.16
5276.80,55.06,97.84,40.00
5277.30,55.41,99.30,40.00
5277.80,56.72,100.31,40.00
5278.30,54.84,101.33,37.92
5278.80,48.50,102.35,37.92
5279.30,49.31,103.37,37.44
5279.80,49.28,104.36,40.16
5280.30,54.41,103.59,40.16
5280.80,54.50,100.99,40.16
5281.30,55.31,98.37,40.16
5281.80,52.78,97.82,36.64
5282.30,53.84,98.08,36.64
5282.80,49.19,98.29,36.64
5283.30,44.81,98.01,36.64
5283.80,42.91,97.72,
5284.30,47.19,97.59,37.12
5284.80,51.03,98.23,30.08
5285.30,49.72,98.82,30.08
5285.80,46.19,98.72,30.08
5286.30,45.38,98.61,30.08
5286.80,43.63,98.96,
5287.30,43.28,98.30,
5287.80,46.88,97.05,38.08
5288.30,50.09,96.36,38.08
5288.80,50.50,96.42,38.08
5289.30,50.38,96.60,38.08
5289.80,46.88,96.65,38.00
5290.30,47.88,96.40,38.00
5290.80,46.91,95.59,38.00
5291.30,45.97,94.81,38.00
5291.80,46.69,94.44,
5292.30,45.00,94.10,
5292.80,46.91,93.76,37.92
5293.30,45.69,93.42,37.92
5293.80,45.63,93.08,37.92
5294.30,49.75,92.74,35.20
5294.80,54.38,92.40,35.20
5295.30,51.75,92.06,35.20
5295.80,50.91,91.72,35.20
5296.30,49.31,91.38,
5296.80,54.81,91.05,36.80
5297.30,53.03,90.94,36.80
5297.79,51.22,91.58,37.92
5298.29,51.06,93.43,37.92
5298.79,52.03,93.28,37.92
5299.29,53.06,93.18,38.16
5299.79,51.50,93.56,36.80
5300.29,49.22,93.94,36.80
5300.79,47.81,94.38,36.80
5301.29,45.78,94.92,37.60
5301.79,49.28,95.44,36.88
5302.29,50.94,95.73,36.88
5302.79,49.66,95.99,37.60
5303.29,45.88,96.14,37.60
5303.79,47.00,96.02,37.60
5304.29,47.94,95.91,37.44
5304.79,49.59,95.79,37.44
5305.29,46.34,95.68,37.44
5305.79,45.13,96.18,37.44
5306.29,42.84,97.36,36.32
5306.79,43.69,98.53,36.32
5307.29,49.16,99.70,39.04
5307.79,50.88,100.88,36.88
5308.29,48.28,102.05,36.88
5308.79,49.31,101.98,36.88
5309.29,48.97,99.93,37.17
5309.79,53.91,97.88,36.96
5310.29,49.38,95.84,36.96
5310.79,49.75,93.79,36.96
5311.29,47.00,91.74,38.04
5311.79,46.28,90.42,38.04
5312.29,49.59,90.87,37.12
5312.79,47.44,91.53,37.16
5313.29,50.03,92.16,37.16
5313.79,47.56,92.77,37.16
5314.29,54.72,93.65,38.44
5314.79,51.72,94.77,37.81
5315.29,49.13,96.13,37.81
5315.79,42.41,97.50,36.96
5316.29,41.47,98.86,36.96
5316.79,44.50,100.17,36.96
5317.29,45.41,100.04,38.16
5317.79,48.88,99.46,37.20
5318.29,48.38,98.87,37.20
5318.79,53.56,98.93,37.20
5319.29,51.59,99.19,36.85
5319.79,51.72,98.32,36.85
5320.29,47.47,97.49,36.64
5320.79,51.16,97.37,36.58
5321.29,51.47,97.31,36.58
5321.79,49.66,97.25,36.58
5322.29,45.81,97.12,36.21
5322.79,43.69,95.78,37.12
5323.29,47.59,94.44,37.12
5323.79,43.69,94.55,37.12
5324.29,46.63,95.02,35.52
5324.79,43.31,96.03,35.52
5325.29,47.28,97.38,36.08
5325.79,48.72,98.71,35.68
5326.29,55.03,99.24,35.68
5326.78,58.75,99.62,35.68
5327.28,55.25,100.00,35.68
5327.78,49.59,100.37,36.88
5328.28,49.16,100.60,36.88
5328.78,51.72,99.61,38.40
5329.28,52.56,97.83,38.40
5329.78,50.44,98.14,38.40
5330.28,51.91,98.35,38.40
5330.78,52.03,97.34,40.64
5331.28,52.47,96.34,40.64
5331.78,48.03,95.67,40.64
5332.28,46.31,95.92,39.44
5332.78,44.56,97.31,39.44
5333.28,43.34,97.92,35.04
5333.78,43.72,98.41,39.68
5334.28,48.03,96.56,39.68
5334.78,51.47,95.52,39.68
5335.28,52.53,95.82,39.68
5335.78,53.03,96.00,37.44
5336.28,51.34,95.39,37.44
5336.78,49.88,95.97,37.44
5337.28,45.88,97.14,38.56
5337.78,44.50,98.01,38.56
5338.28,47.00,98.40,35.84
5338.78,47.47,100.32,36.16
5339.28,50.41,100.95,36.16
5339.78,48.34,101.29,36.16
5340.28,45.81,101.69,39.36
5340.78,45.59,102.42,39.36
5341.28,45.69,105.30,39.36
5341.78,43.53,105.38,38.24
5342.28,41.22,102.89,38.24
5342.78,42.78,100.40,38.24
5343.28,49.78,97.91,38.24
5343.78,50.22,96.46,39.68
5344.28,52.00,96.84,39.68
5344.78,48.97,99.01,39.68
5345.28,52.81,100.62,39.44
5345.78,52.59,102.13,39.44
5346.28,52.72,103.59,39.44
5346.78,50.69,101.71,39.28
5347.28,47.91,100.62,39.28
5347.78,48.28,100.06,39.28
5348.28,48.25,99.53,38.56
5348.78,52.97,99.05,38.56
5349.28,53.72,97.11,38.56
5349.78,53.16,96.26,38.56
5350.28,46.63,96.28,
5350.78,44.47,96.30,
5351.28,48.16,96.44,47.12
5351.78,48.75,98.88,47.12
5352.28,52.78,100.76,47.12
5352.78,48.25,98.36,47.12
5353.28,51.63,96.37,
5353.78,51.09,95.45,
5354.27,52.81,95.47,
5354.77,53.69,95.49,
5355.27,51.53,95.61,
5355.77,48.94,96.32,
5356.27,46.81,97.64,39.84
5356.77,46.03,99.28,40.00
5357.27,47.88,100.92,40.00
5357.77,45.75,100.62,40.00
5358.27,47.84,98.81,39.52
5358.77,48.16,98.40,39.52
5359.27,54.19,98.01,40.40
5359.77,55.00,97.78,37.44
5360.27,51.94,97.61,37.44
5360.77,45.88,97.10,37.44
5361.27,41.56,96.54,40.05
5361.77,46.84,96.58,39.68
5362.27,45.66,97.82,39.68
5362.77,51.00,99.97,39.68
5363.27,47.06,102.07,40.88
5363.77,53.44,104.03,40.88
5364.27,54.47,104.91,39.60
5364.77,56.25,105.16,38.77
5365.27,54.47,105.41,38.77
5365.77,54.19,105.89,38.77
5366.27,57.06,106.50,38.72
5366.77,55.41,108.16,36.32
5367.27,51.25,109.88,36.32
5367.77,47.97,111.40,36.32
5368.27,51.97,109.85,36.32
5368.77,52.25,106.14,
5369.27,53.00,103.78,39.20
5369.77,45.88,102.18,37.44
5370.27,46.78,100.92,37.44
5370.77,49.38,99.25,37.44
5371.27,52.38,97.33,37.04
5371.77,49.19,95.26,41.28
5372.27,45.78,93.31,41.28
5372.77,49.13,93.05,41.28
5373.27,52.88,93.69,41.28
5373.77,52.91,93.52,41.28
5374.27,47.88,92.89,40.16
5374.77,50.28,92.22,38.40
5375.27,55.06,91.56,38.40
5375.77,56.94,91.11,38.40
5376.27,52.63,90.70,41.76
5376.77,50.00,90.32,36.64
5377.27,52.91,90.65,36.64
5377.77,53.50,92.50,37.92
5378.27,47.56,91.95,37.92
5378.77,41.16,90.63,37.92
5379.27,44.88,90.75,37.92
5379.77,48.56,90.86,40.64
5380.27,51.50,91.02,40.64
5380.77,47.63,92.16,40.64
5381.27,45.91,93.76,39.36
5381.77,44.97,95.32,39.36
5382.27,43.19,95.52,38.88
5382.77,44.94,95.26,40.96
5383.27,51.19,94.79,40.96
5383.77,56.69,94.33,40.96
5384.27,59.25,93.87,37.04
5384.77,54.84,93.41,37.92
5385.27,51.53,92.95,37.92
5385.77,45.50,92.49,37.92
5386.27,45.94,92.03,38.24
5386.77,46.34,91.60,38.24
5387.27,51.13,91.91,39.20
5387.77,49.81,92.29,36.24
5388.27,47.78,92.56,36.24
5388.77,50.09,92.57,36.24
5389.27,53.34,91.82,36.96
5389.77,55.53,90.25,36.16
5390.27,51.97,89.83,36.16
5390.77,52.16,90.62,40.96
5391.27,54.72,91.76,40.96
5391.77,56.75,93.86,40.96
5392.27,57.13,95.78,42.08
5392.77,52.69,94.59,39.04
5393.27,50.97,93.33,39.04
5393.77,44.19,92.18,39.04
5394.27,50.84,92.82,39.04
5394.77,57.09,93.50,40.80
5395.27,60.50,94.18,40.80
5395.77,58.63,94.86,40.16
5396.27,55.03,95.40,40.16
5396.77,55.03,96.32,40.16
5397.27,53.75,97.61,40.48
5397.77,52.41,99.70,40.32
5398.27,50.22,100.03,40.32
5398.77,48.59,99.27,40.32
5399.27,46.13,98.51,41.76
5399.77,53.28,97.74,41.04
5400.27,52.25,96.98,41.04
5400.77,50.50,96.22,42.56
5401.27,41.16,95.04,42.56
5401.77,42.81,93.44,42.56
5402.27,46.66,91.84,39.68
5402.77,48.88,90.24,39.52
5403.27,46.38,88.82,39.52
5403.77,42.06,88.73,39.52
5404.27,44.28,89.22,39.52
5404.77,43.59,89.72,
5405.27,45.06,90.22,
5405.77,44.56,90.72,39.44
5406.27,46.03,91.21,39.44
5406.77,44.97,92.41,39.44
5407.27,44.53,94.72,30.56
5407.77,44.56,95.35,37.28
5408.27,45.91,95.31,37.28
5408.77,50.22,95.28,37.28
5409.27,52.38,95.24,38.88
5409.77,50.75,95.21,38.88
5410.27,45.28,95.18,37.76
5410.77,40.19,95.22,39.04
5411.27,44.34,95.83,39.04
5411.77,47.66,96.43,39.04
5412.27,49.72,96.77,37.60
5412.77,48.44,97.95,37.60
5413.27,43.72,99.35,37.60
5413.77,43.72,99.93,38.72
5414.27,42.81,98.50,38.72
5414.77,47.56,98.21,38.72
5415.27,48.22,98.97,37.98
5415.77,48.75,100.62,37.28
5416.27,48.41,103.64,37.28
5416.77,50.34,104.23,37.28
5417.27,52.44,103.16,39.76
5417.77,48.97,102.10,39.76
5418.27,45.19,101.01,39.76
5418.77,40.09,99.56,38.24
5419.27,42.56,97.96,38.24
5419.77,44.28,96.37,38.24
5420.27,44.34,94.91,38.96
5420.77,40.97,93.57,37.28
5421.27,38.78,93.21,37.28
5421.77,39.91,93.23,37.28
5422.27,46.34,93.18,37.76
5422.77,46.31,92.96,39.36
5423.27,49.00,92.20,39.36
5423.77,42.88,91.26,39.84
5424.27,47.16,91.02,39.84
5424.77,44.84,91.64,39.84
5425.27,48.78,92.26,39.84
5425.77,47.66,92.85,38.40
5426.27,47.41,93.93,38.40
5426.77,43.09,95.29,38.40
5427.27,46.34,95.93,39.68
5427.77,51.94,95.95,40.48
5428.27,59.19,95.96,40.48
5428.77,52.34,95.98,40.48
5429.27,47.59,95.99,40.48
5429.77,46.25,95.68,
5430.27,49.28,94.32,40.96
5430.77,48.03,92.95,39.36
5431.27,51.84,92.62,39.36
5431.77,53.31,95.72,39.36
5432.27,55.44,98.82,40.56
5432.77,49.56,101.86,40.56
5433.27,46.44,103.19,40.56
5433.77,44.22,101.86,40.96
5434.27,40.72,100.00,40.96
5434.77,42.41,98.91,40.96
5435.27,46.75,99.27,40.48
5435.77,50.63,100.59,37.60
5436.27,47.66,101.48,37.60
5436.77,46.84,101.01,37.60
5437.27,48.63,99.64,37.60
5437.77,50.72,97.29,38.32
5438.27,53.31,96.32,38.32
5438.77,50.28,97.44,37.44
5439.27,53.22,99.19,37.44
5439.77,48.47,101.59,37.44
5440.27,50.69,101.51,37.44
5440.77,47.19,101.84,40.80
5441.27,49.41,104.40,40.80
5441.77,48.50,104.94,40.80
5442.27,50.47,104.67,38.96
5442.77,50.06,104.21,39.20
5443.27,47.81,101.90,39.20
5443.77,49.88,100.74,41.12
5444.27,51.53,100.10,41.12
5444.77,55.41,99.81,41.12
5445.27,53.66,100.84,38.24
5445.77,51.03,101.27,39.84
5446.27,46.28,100.93,39.84
5446.77,46.78,99.88,39.84
5447.27,47.00,99.21,38.56
5447.77,49.72,97.81,38.56
5448.27,50.53,96.66,38.56
5448.77,48.16,95.93,43.12
5449.27,47.59,95.96,43.12
5449.77,42.81,96.58,43.12
5450.27,46.28,97.58,43.12
5450.77,48.47,98.42,41.36
5451.27,52.34,97.27,41.36
5451.77,48.88,97.47,41.36
5452.27,42.94,98.06,39.44
5452.77,39.66,97.62,39.44
5453.27,44.59,97.47,39.44
5453.77,51.84,97.64,39.52
5454.27,53.38,98.20,39.52
5454.77,54.03,98.46,39.52
5455.27,54.00,98.64,39.68
5455.77,54.03,98.67,38.08
5456.27,51.00,99.52,38.08
5456.77,46.22,100.88,38.08
5457.27,46.72,100.41,40.16
5457.77,42.91,98.09,40.16
5458.27,45.28,96.58,40.16
5458.77,43.09,97.12,40.16
5459.27,47.38,98.51,36.32
5459.77,48.88,99.58,36.32
5460.27,55.84,100.65,36.48
5460.77,54.63,101.70,38.88
5461.27,52.53,102.36,38.88
5461.77,49.50,102.98,38.88
5462.27,50.38,102.99,38.40
5462.77,49.50,102.58,38.24
5463.27,50.03,101.92,38.24
5463.77,52.28,101.88,38.24
5464.27,54.41,102.04,38.56
5464.77,52.56,101.89,38.56
5465.27,46.78,101.26,38.56
5465.77,44.94,100.45,38.96
5466.27,45.81,100.74,38.96
5466.77,48.84,101.40,38.96
5467.27,47.13,102.03,38.08
5467.77,45.81,102.65,38.24
5468.27,52.44,103.27,38.24
5468.77,55.19,103.57,38.24
5469.27,56.22,103.69,38.24
5469.77,49.97,103.79,38.24
5470.27,46.78,103.31,37.44
5470.77,45.75,102.24,37.92
5471.27,42.72,101.11,37.92
5471.77,44.53,100.06,37.92
5472.27,46.78,99.60,38.24
5472.77,48.06,102.17,38.24
5473.27,48.09,104.80,38.24
5473.77,45.69,106.81,38.24
5474.27,43.66,103.89,
5474.77,43.72,103.10,
5475.27,46.59,102.30,39.52
5475.77,53.00,101.50,37.44
5476.27,59.03,100.71,37.44
5476.77,56.84,100.07,37.44
5477.27,55.06,100.47,37.87
5477.77,53.13,101.21,37.44
5478.27,56.53,101.95,37.44
5478.77,61.78,102.69,37.44
5479.27,63.03,103.43,39.20
5479.77,62.75,104.17,39.20
5480.27,59.22,104.91,39.04
5480.77,57.28,105.57,39.04
5481.27,56.56,104.50,39.04
5481.77,59.22,103.97,39.04
5482.27,58.84,101.88,41.60
5482.77,55.88,99.66,40.64
5483.27,54.06,99.44,40.64
5483.77,54.47,100.05,40.64
5484.27,57.81,100.64,40.64
5484.77,56.63,100.48,
5485.27,53.69,100.16,39.20
5485.77,50.38,99.58,39.52
5486.27,50.78,98.95,39.52
5486.77,49.28,98.45,39.52
5487.27,52.81,98.77,41.68
5487.77,49.41,97.59,41.28
5488.27,52.41,97.33,41.28
5488.77,50.25,97.13,41.28
5489.27,55.03,99.60,40.32
5489.77,50.50,102.82,40.32
5490.27,52.41,102.83,40.64
5490.77,48.38,102.84,40.08
5491.27,50.03,102.86,40.08
5491.77,50.22,102.87,40.08
5492.27,50.22,103.00,40.56
5492.77,51.50,103.15,40.56
5493.27,48.91,102.48,40.56
5493.77,49.75,101.19,40.56
5494.27,52.44,99.83,38.67
5494.77,49.50,100.37,38.67
5495.27,48.69,101.90,36.48
5495.77,44.84,102.31,39.31
5496.27,50.44,103.14,39.31
5496.77,50.81,105.11,39.31
5497.27,54.16,106.78,38.32
5497.77,51.06,106.04,37.52
5498.27,51.03,105.31,37.52
5498.77,47.50,104.34,37.52
5499.27,47.44,101.59,37.52
5499.77,49.16,98.82,
5500.27,48.56,97.05,39.36
5500.77,48.84,96.86,38.40
5501.27,45.94,96.56,38.40
5501.77,45.75,97.83,38.40
5502.27,49.44,99.17,38.56
5502.77,49.41,102.38,37.81
5503.27,52.03,103.53,37.81
5503.77,46.88,104.08,39.68
5504.27,50.50,103.83,39.68
5504.77,53.31,103.58,39.68
5505.27,54.63,103.36,38.24
5505.77,54.09,104.30,40.96
5506.27,50.97,105.75,40.96
5506.77,53.19,106.81,40.96
5507.27,54.38,106.74,39.68
5507.77,57.72,105.80,37.28
5508.27,57.53,104.28,37.28
5508.77,57.06,102.07,40.32
5509.27,55.78,101.78,40.32
5509.77,55.81,102.01,40.32
5510.27,52.78,101.76,41.60
5510.77,52.97,102.02,41.71
5511.27,49.16,102.93,41.71
5511.77,48.03,101.46,41.71
5512.27,45.59,100.41,42.03
5512.77,47.34,99.64,40.80
5513.27,46.75,99.79,40.80
5513.77,48.91,100.11,40.56
5514.27,49.34,99.49,40.56
5514.77,54.34,99.26,40.56
5515.27,52.22,99.92,40.24
5515.77,49.16,100.56,37.92
5516.27,48.63,100.90,37.92
5516.77,50.47,101.03,37.92
5517.27,54.09,99.89,40.32
5517.77,54.91,97.69,40.32
5518.27,51.75,98.15,40.11
5518.77,54.22,101.13,39.04
5519.27,52.91,102.40,39.04
5519.77,58.09,103.65,39.04
5520.27,58.00,104.90,40.80
5520.77,54.47,106.04,40.96
5521.27,51.91,106.89,40.96
5521.77,52.69,105.43,40.96
5522.27,57.59,103.79,40.96
5522.77,56.34,103.98,
5523.27,55.88,104.31,
5523.77,52.75,104.88,40.08
5524.27,57.56,105.87,40.08
5524.77,52.88,106.72,40.08
5525.27,54.69,104.37,39.20
5525.77,50.34,101.31,39.20
5526.27,50.00,100.24,39.20
5526.77,49.50,99.72,39.20
5527.27,49.53,99.05,42.40
